,business_id,name,state,address,review_count,average_rating
942,BaO1s7SEdRuO4pgtOnrRtA,Potato Corner,NV,"4300 Meadow Ln, Westside, Las Vegas, NV 89107",10,4.44
943,FdpVhSzIagZeWG4-bQ0xug,Kabuki,NV,"Town Square, Southeast, Clark County, NV 89119",3,3.33
944,h7R_IMg3nss8I5nV7sbmfg,Nacho Daddy,NV,"113 N 4th St, Downtown, Las Vegas, NV 89101",85,3.55
945,eopVWkFQ_AB53m_17bCl-Q,Renegade by MOD,AZ,"9343 E Shea Blvd, Scottsdale, AZ 85260",51,3.1
946,jXwMec7aDs_hXKhSUvBHfw,Greek Grill & Fry Co.,AZ,"4929 W Ray Rd, Chandler, AZ 85226",20,3.42
947,grjeZhCQt_C72ZTPQtD4gA,Ogden's Hops and Harvest,NV,"450 S Rampart Blvd, Ste 120, Westside, Las Vegas, NV 89145",71,3.58
948,aOlGzngiGZaoewGKAimjTA,Centro Lounge,AZ,"Montelucia Resort & Spa, 4949 E Lincoln Dr, Paradise Valley, AZ 85253",6,4.17
949,XQ3JL3uvqeMeDIl2qJ_Igg,Basil Thai Fusion,NV,"4341 N Rancho Dr, Northwest, Las Vegas, NV 89130",16,3.54
950,T4NYpm-fLUmSKa10pPpi8g,Jimmy John's,NV,"2450 Windmill Ln, Henderson, NV 89074",4,5.0
951,eEU1XtdASLqdAGKg0QDNdg,Original ChopShop Co.,AZ,"222 E University Dr, Tempe, AZ 85281",87,3.98
952,pVnUE5EeIaIbjXzaH7sLyw,The Attic,AZ,"4247 E Indian School Rd, Phoenix, AZ 85018",86,4.04
953,y-7MgH1zwW3vagfSLlmZUw,Virtù,AZ,"3701 N Marshall Way, Scottsdale, AZ 85251",59,4.29
954,jS3cHd1E5TuUZbQWpBZqVg,McFadden's Restaurant and Saloon,NV,"6593 Las Vegas Blvd S, Ste 222, Southeast, Las Vegas, NV 89119",118,2.34
955,xOy3lZcDvGp40BI5x-PR9w,The Sparklings,NV,"8310 S Rainbow Blvd, Ste 100, Southwest, Las Vegas, NV 89139",178,4.39
956,dHDJmPf0SIkL3ZJ8mpHffQ,Carnivore Peri Peri Grill,AZ,"N 98th Ave, Peoria, AZ 85345",7,1.43
957,KgbCo7ZDFc5bY7w09PReGQ,Cafe At Desert Ridge,AZ,"20910 N Tatum Blvd, Ste 100, Phoenix, AZ 85050",32,3.97
958,1Zj3JOukVxyU2kq4Vhju9A,Rx Boiler Room,NV,"3930 Las Vegas Blvd, The Strip, Las Vegas, NV 89119",139,3.85
959,6R64RobXc6wzbKHmZtGo_A,Coach's Corner Grill,AZ,"333 E Jefferson, Phoenix, AZ 85004",38,4.16
960,Cj3IYPCLQR6OBReizuGIyQ,Yolos,NV,"3790 Las Vegas Blvd S, Eastside, Las Vegas, NV 89109",5,4.0
961,JVvoR67gHw45G3hioQZp1g,Helen's Kitchen,AZ,"19171 N John Wayne Pkwy, Maricopa, AZ 85139",22,4.06
962,XiCnbGY6R92Ji7r38jceZA,Chick-Fil-A,AZ,"1601 E Camelback Rd, Phoenix, AZ 85016",35,3.74
963,nZmmvY-noT5f3F6fVfjRsw,The Links Neighborhood Grill,AZ,"18823 N Country Club Pkwy, Peoria, AZ 85382",3,4.0
964,YYm1mnmE36Ne7d5sT9huZQ,Short Leash Hot Dogs,AZ,"110 E Roosevelt St, Phoenix, AZ 85004",150,4.27
965,IOwuFFUwRljuOxatDCGm6w,The House of Brews,AZ,"825 S Cooper Rd, Gilbert, AZ 85233",45,3.54
966,vbIgxwyyTq03158xRvnfuQ,American TapHouse,AZ,"1026 S Gilbert Rd, Gilbert, AZ 85296",45,2.93
967,eqbpaxfx2DHhG-cj9L8tVg,Perfect Pear Bistro,AZ,"1241 E Chandler Blvd, Phoenix, AZ 85048",58,3.82
968,xM_tsBE4PPb_ZFcXq16Bew,Ditka's SteakHouse,AZ,"15091 S Komatke Ln, Laveen, AZ 85339",15,2.36
969,Ao7CfxWU45hDPhWoa5STLg,Double Yoke,NV,"6050 Sky Pointe Dr, Centennial, Las Vegas, NV 89130",11,3.67
970,bn2HqLj_XpPG9UE3mAo5cg,Divine Eatery,NV,"7181 N Hualapai Way, Ste 115, Centennial, Las Vegas, NV 89166",60,4.36
971,M1RU0hAip_mmgNr_o4R5Lw,Whiskey Rose,AZ,"9375 W Westgate Blvd, Glendale, AZ 85305",17,2.88
972,cGyalldZk-hRdDDoL73awg,Design & Wine,NV,"2558 E. Wigwam Pkwy, Ste B, Henderson, NV 89074",34,4.55
973,4SEaQmnUIpqZXPyCmHZc1A,Nook,AZ,"3623 E Indian School Rd, Phoenix, AZ 85018",125,4.45
974,TSg3URWOZ_I8vZGajxQ_6g,The Gladly,AZ,"2201 E Camelback Rd, Phoenix, AZ 85016",142,4.24
975,M80LgyAZ-yXYDkCB74hyUw,Ihop,AZ,"917 N Dobson Rd, Mesa, AZ 85201",7,3.83
976,RsHTIOVFfmrnnhp-Z9YP8Q,Heritage Tavern,WI,"131 E Mifflin St, Capitol, Madison, WI 53703",76,4.16
977,MkQz_wPoaELPVy6Hwwf7Ug,Cafe Zupas,AZ,"2510 W Happy Valley Rd, Phoenix, AZ 85085",36,3.16
978,umm-6FnNkuO3BbVk3hmPBg,Millside,NV,"5710 Losee Rd, North Las Vegas, NV 89081",18,2.89
979,yC6OzkWd3bzHfcMZm7WpWQ,The Vig Fillmore,AZ,"606 N 4th Ave, Phoenix, AZ 85003",113,4.1
980,vyuwiNGXzXA3dmZFEy_4tw,Filiberto's Sports Grill,AZ,"4370 S Miller Rd, Buckeye, AZ 85326",7,2.67
981,FN8DhpdO4UBnynOzswVCCA,Public House On Sixth,AZ,"640 S Mill Ave, Ste 140, Tempe, AZ 85282",25,3.08
982,kOYt_t9nmcAcXP4k9U0efQ,Rock & Vine Bar and Grill,AZ,"8900 E Pinnacle Peak Rd, Ste B1, Scottsdale, AZ 85255",17,4.17
983,zbjPg_vvxCWkFjeEvVpmnA,ZiKiZ,NV,"1500 N Green Valley Pkwy, Ste 230, Henderson, NV 89074",48,4.61
984,ED5oeL6iFodGNcfHtobQGA,Tempo Urban Bistro and Coffee Bar,AZ,"21067 W Main St, Buckeye, AZ 85396",31,3.77
985,bSrl0gA6QS4oBcfTlQEjRw,The Mix Up Bar,AZ,"5200 E Camelback Rd, Phoenix, AZ 85018",9,4.11
986,tbt8TduAgw21YAr8uw_AYQ,Twenty Highland Tavern,AZ,"4701 N 20th St, Phoenix, AZ 85016",33,3.94
987,PY1Wd9Vj7caMGt4u-t1t2w,Karla's Sports Lounge & Restaurant,AZ,"2448 Grand Ave, Phoenix, AZ 85009",3,4.5
988,VapdXuC8X-Q3T_wgA6yCAg,Pizza People Pub,AZ,"1326 N Central Ave, Phoenix, AZ 85004",113,4.22
989,_BrLcaVzE6GqBilwmdQOfg,Elixir,NV,"2920 Green Valley Pkwy, Henderson, NV 89014",52,4.18
990,AYF-t7Yge-3mn2StQiEXvg,WILD,NV,"150 N Las Vegas Blvd, Ste 120, Downtown, Las Vegas, NV 89101",81,4.11
991,pJYBHoAJyE_nXhYDqaP8RQ,The Haymaker Restaurant Co,AZ,"24762 N Lake Pleasant Pkwy, Ste 101, Peoria, AZ 85383",72,3.88
992,FQdQqgLGIvXb14HHKhureA,Meatball Spot,NV,"Planet Hollywood - Miracle Mile Shops, 3663 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",14,3.25
993,uS8SPE2PTZSZdy13QFrpCg,Derby Public House,AZ,"4420 N Saddlebag Trl, Scottsdale, AZ 85251",46,2.88
994,KSHdIbYNS2bNzq1BR5HwEA,Denny's Restaurant,AZ,"2801 N. Black Canyon, Phoenix, AZ 85009",3,1.0
995,IUnRnZHmA56Tgr2acpHRow,Four Peaks Brewing Company,AZ,"Sky Harbor International Airport, Terminal 4 3400 E Sky Harbor Blvd, Phoenix, AZ 85034",59,3.53
996,EQgMEDJ3Tkln-8UBlOuKwg,Moga Crepes,AZ,"4550 E Cactus Rd, Phoenix, AZ 85032",6,4.2
997,24sfMJfk7VawkvYONirHaA,Slate Bistro & Bar,AZ,"4415 E Village Pkwy, Gilbert, AZ 85298",8,4.14
998,dmXfK7G0h8zknsR2dfr1bw,Raising Cane's,AZ,"1945 S Stapley Dr, Mesa, AZ 85204",47,3.41
999,X7Z4IfguKLoBGHtfsCT59w,Austin's Restaurant & Bar,AZ,"530 N Estrella Pkwy, Goodyear, AZ 85338",31,3.78
1000,AKQvTmpNDluGzt9pLYmxAw,Champion Field,AZ,"8763 E Bell Rd, Scottsdale, AZ 85260",17,3.88
1001,6OJV--BjqPpJjnTueniqVw,Rock'N'oodles,NV,"1108 S 3rd St, Downtown, Las Vegas, NV 89104",52,4.48
1002,z7wUzllCnzHVuNzMQw43Hw,Pita Jungle,AZ,"14858 N Frank Lloyd Wright Blvd, Scottsdale, AZ 85260",56,3.5
1003,J3fhLRrdl90XpQhJBv4HvA,Virtu Honest Craft,AZ,"3701 N Marshall Way, Scottsdale, AZ 85251",13,4.15
1004,e2oXHln1dux2ACR0QQGoeQ,Ingo's Tasty Food,AZ,"4502 N 40th St, Phoenix, AZ 85018",103,4.32
1005,s_PXUjOz5ChQVQQv4IpyXA,Texas Roadhouse,AZ,"15225  W McDowell Rd, Goodyear, AZ 85338",3,4.67
1006,4MB98W98rKBU0X26pTbw0w,Bootleggers,AZ,"7217 E 1st St, Scottsdale, AZ 85251",87,3.9
1007,FrjW5L9CNstkFyK9TcDZRQ,Wicked Six Bar & Grill,AZ,"13100 N Sunridge Dr, Fountain Hills, AZ 85268",13,4.82
1008,l74kl8xTQN-Bx6rXbOPAVw,Joey's Tavern,NV,"7081 W Craig Rd, Northwest, Las Vegas, NV 89129",4,5.0
1009,3Aj7Lv5kKfFWVvfmtDbuhA,Scottsdale Station,AZ,"8220 N Hayden Rd, Scottsdale, AZ 85258",48,3.2
1010,guLkdetJ603Bw_A6tuecIg,The Henry,AZ,"4455 E Camelback Rd, Phoenix, AZ 85018",189,3.79
1011,NqA43LG4PCPEDQT672zMNA,Pita Jungle,AZ,"1652 S. Val Vista Dr., Suite 128, Mesa, AZ 85204",49,4.08
1012,uft0J3Wd5JkDOcuqjoNghA,Pork & Beans,NV,"707 Fremont St, Bldg 5, Ste 1050, Downtown, Las Vegas, NV 89101",26,2.77
1013,RoNqL3P67m2XnrObqilZgQ,Second Story Liquor Bar,AZ,"4166 N Scottsdale Rd, Scottsdale, AZ 85251",58,4.69
1014,vxSgQVoU3jJ4jVf-U1n0pw,Stadium Sports Grill,AZ,"Tempe Marketplace, 2000 E Rio Salado Pkwy, Tempe, AZ 85281",19,2.84
1015,cJ9UUuMoDCjJpWWpDi64hQ,Bink's Scottsdale,AZ,"6107 N Scottsdale Rd, Scottsdale, AZ 85250",40,3.47
1016,FCnN5HnV63OPnxl9ga-YKg,TapHouse Kitchen,AZ,"6137 N Scottsdale Rd, Ste 108, Scottsdale, AZ 85250",52,3.8
1017,p9rysWzbd9eMDmxRH9y0fA,Chestnut Fine Foods & Provisions,AZ,"4350 E Camelback Rd, Phoenix, AZ 85018",82,3.08
1018,lfmvmL6iHq9-IDABLeNsuw,Rose. Rabbit. Lie.,NV,"3708 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",253,3.98
1019,wNGb_2d7xNME1gEvzluCnA,West End Bar & Grill,AZ,"14051 W Grand Ave, Surprise, AZ 85374",16,2.87
1020,prL6S0P__VGn3iXc-TSlpA,Fleming's Prime Steakhouse & Wine Bar,NV,"6515 South Las Vegas Blvd., Southeast, Las Vegas, NV 89119",78,4.24
1021,0QUjIl8sGZsA0L1JCqVAgA,Pink Pony,AZ,"3831 N Scottsdale Rd, Scottsdale, AZ 85251",58,3.94
1022,gpdBiTU4FWxBz4sAb9UW3g,Grassroots Kitchen & Tap,AZ,"2119 E Camelback Rd, Ste A21, Phoenix, AZ 85016",68,4.37
1023,GIIjpqCC9qlFlFXZwROLzg,PT's,NV,"9050 W Post Rd, Spring Valley, Las Vegas, NV 89148",6,4.75
1024,aTqFeIRwtjCBSMJ8uzAoIA,Bluelemon,AZ,"4341 E Baseline Rd, Gilbert, AZ 85234",64,2.75
1025,C70R_7VBmd4WHCZp1B9i1A,OSS Madison,WI,"910 Regent St, South Campus, Madison, WI 53715",23,3.87
1026,3W3e6nbSxePT4ctJGkljZQ,Twin Peaks,NV,"9510 S. Eastern Ave., Ste. 100, Southeast, Henderson, NV 89123",89,2.96
1027,PbfrZVqGWDVWklKKxmVkzw,Yard House,NV,"3545 Las Vegas Blvd., South L-17, The Strip, Las Vegas, NV 89109",124,3.96
1028,ONHAq_VRqJrzLSjnmYeDUg,E & N Family Table Restaurant,NV,"4460 S Durango Dr, Ste H, Spring Valley, Las Vegas, NV 89147",16,4.77
1029,4ntvolhaYeSCbHY1dhA53A,Brooklyn Bowl,NV,"3545 Las Vegas Blvd S, Ste 22, The Strip, Las Vegas, NV 89109",151,3.82
1030,oly8HWl0MtuioFWKPINIFg,Cheddar's,AZ,"2530 W Chandler Blvd, Chandler, AZ 85224",80,3.51
1031,jgkT9RA3OCBqgniWCkwLrA,Krayvings,NV,"11770 W Charleston Blvd, Ste 150, Summerlin, Las Vegas, NV 89135",62,4.1
1032,QEGx_9YMYzu_IOLaFz7arQ,Blu Burger Grille,AZ,"7366 E Shea Blvd, Scottsdale, AZ 85260",12,4.33
1033,VbyyRLpKpdo3uerbqRT5XA,Tarbell's The Tavern,AZ,"3209 E Camelback Rd, Phoenix, AZ 85018",13,4.5
1034,kT_7_6nj39hV7o98c8WLbA,Modern Grove,AZ,"15530 N Tatum Blvd, Phoenix, AZ 85032",107,2.92
1035,YUF10BZVW4aQUe_NxOleyg,MWC Bistro,AZ,"1422 W Warner Rd, Ste A-100, Gilbert, AZ 85233",21,4.17
1036,z49aOi7flFdXBXbC58QJvg,The Local,AZ,"1011 N 3rd St, Phoenix, AZ 85004",47,3.98
1037,PbU2ovpaPWIOeb_CkUqyDQ,Moxie Modern Fare,AZ,"13014 N Saguaro Blvd, Fountain Hills, AZ 85268",10,3.12
1038,WZNU4bQJJHr3p4SjnjVrkg,Topgolf,AZ,"9500 E Indian Bend Rd, Scottsdale, AZ 85256",46,4.56
1039,huSYFgKj79uaZSerXcltZQ,Cheddar's,AZ,"2530 W Chandler Blvd, Chandler, AZ 85224",8,4.0
1040,0Zec6RiFV6h6TbOFb7xu3A,Zinburger Wine & Burger Bar,AZ,"15257 N. Scottsdale Road, #F150, Scottsdale, AZ 85254",28,3.55
1041,fwYujhi514Ie5GsdIZsa2g,Flower Child,AZ,"5013 N 44th St, Suite B2025B, Phoenix, AZ 85018",70,4.16
1042,EK0Jlhk11QsDDK5od4_lLQ,Sunny World,AZ,"4906 E Main St, Mesa, AZ 85205",4,3.25
1043,uQni9zWYFcz7LUn2_hIdDQ,Original ChopShop Co.,AZ,"35 W Boston St, Chandler, AZ 85225",36,4.03
1044,YW3fl_QVnF6kJ5HkH0k0BQ,Chickenow,NV,"3700-3734 Koval Ln, Eastside, Las Vegas, NV 89169",3,4.5
1045,tv3qQk43GgNRxhu5LK2HXw,The Cracked Egg,NV,"9921 W Charleston Blvd, Westside, Las Vegas, NV 89117",26,3.19
1046,lsEhz6Lz1-UBGbwHACDJtw,OHSO Eatery + Distillery,AZ,"15681 N Hayden Rd, Ste 112, Scottsdale, AZ 85260",49,4.17
1047,qZuzGQ4cyel0MMiXqNi9VA,Tropical Smoothie Cafe,NV,"3595 E Bonanza Rd, Ste 110, Las Vegas, NV 89110",4,4.25
1048,Kkx7XMwkd8GdhWln1vEYkQ,Urban Vine,AZ,"2201 N 7th St, Phoenix, AZ 85006",18,4.0
1049,AcLAMiHakgu-DR3YTL0kcQ,17 South Booze & Bites,NV,"7200 S Las Vegas Blvd, Southeast, Las Vegas, NV 89119",6,4.2
1050,e0HQNVQcfsTavbOsIlCd6w,The Wiener's Circle Las Vegas,NV,"11011 W Charleston Blvd, South Summerlin, Las Vegas, NV 89135",11,4.1
1051,sih8j621A66QoiUFues5qQ,Carson Kitchen,NV,"124 S 6th St, Ste 100, Downtown, Las Vegas, NV 89101",75,4.51
1052,q1QRFM3Rh8K9jPMWNus6hA,The Revival,AZ,"603 W University Dr, Tempe, AZ 85281",15,4.86
1053,HzQ2B6p8OuHOtYnXPqvd8w,The Vig McCormick Ranch,AZ,"7345 N Via Paseo Del Sur, Scottsdale, AZ 85258",26,4.07
1054,LsKF7GFQ0j5U1jLMwq0_hQ,Oven and Vine,AZ,"14 W Vernon Ave, Phoenix, AZ 85003",11,5.0
1055,fmfiSDAJtjxbnRBBtYhnNw,MACS,WI,"2804 Prairie Lakes Dr, Ste 106, Sun Prairie, WI 53590",7,3.8
1056,ZpB2O-WAbbRHdP0V8GrwXA,LYFE Kitchen,NV,"140 S Green Valley Pkwy, Ste 142, Henderson, NV 89012",34,3.35
1057,OEUIE8VBa1BbBfr5EPcTOA,Presto Cafe,NV,"19 S Stephanie, Ste140, Henderson, NV 89012",27,4.43
